date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_3_normalized,smart_4_normalized,smart_5_normalized,smart_7_normalized,smart_9_normalized,smart_10_normalized,smart_184_normalized,smart_187_normalized,smart_190_normalized,smart_191_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_197_normalized,smart_198_normalized
2019-12-31,ZA11W1PQ,ST8000NM0055,8001563222016,0,83.0,96.0,100.0,100.0,86.0,98.0,100.0,100.0,97.0,75.0,99.0,100.0,25.0,83.0,100.0,100.0
2019-12-31,ZA11YKEB,ST8000NM0055,8001563222016,0,83.0,95.0,100.0,100.0,93.0,73.0,100.0,100.0,100.0,68.0,96.0,86.0,32.0,83.0,100.0,100.0
2019-12-31,ZA120TR4,ST8000NM0055,8001563222016,0,81.0,84.0,100.0,100.0,89.0,75.0,100.0,100.0,100.0,66.0,95.0,87.0,34.0,1.0,100.0,100.0
2019-12-31,ZA120V8D,ST8000NM0055,8001563222016,0,76.0,93.0,100.0,100.0,94.0,70.0,100.0,100.0,100.0,72.0,95.0,84.0,28.0,1.0,100.0,100.0
2019-12-31,ZA121CBD,ST8000NM0055,8001563222016,0,80.0,96.0,100.0,100.0,85.0,98.0,100.0,100.0,100.0,64.0,97.0,100.0,36.0,80.0,100.0,100.0
2019-12-31,ZA121FGJ,ST8000NM0055,8001563222016,0,79.0,98.0,100.0,100.0,88.0,96.0,100.0,100.0,100.0,62.0,99.0,100.0,38.0,79.0,100.0,100.0
2019-12-31,ZA121XXR,ST8000NM0055,8001563222016,0,81.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,69.0,82.0,86.0,31.0,1.0,100.0,100.0
2019-12-31,ZA122EGG,ST8000NM0055,8001563222016,0,82.0,96.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,74.0,95.0,85.0,26.0,1.0,100.0,100.0
2019-12-31,ZA122FP7,ST8000NM0055,8001563222016,0,73.0,85.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,68.0,94.0,85.0,32.0,1.0,100.0,100.0
2019-12-31,ZA123N0B,ST8000NM0055,8001563222016,0,82.0,91.0,100.0,100.0,83.0,99.0,100.0,100.0,100.0,68.0,96.0,100.0,32.0,82.0,100.0,100.0
2019-12-31,ZA124ALA,ST8000NM0055,8001563222016,0,72.0,93.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,67.0,86.0,86.0,33.0,22.0,100.0,100.0
2019-12-31,ZA124JMN,ST8000NM0055,8001563222016,0,82.0,96.0,100.0,100.0,89.0,95.0,100.0,100.0,100.0,56.0,99.0,100.0,44.0,82.0,100.0,100.0
2019-12-31,ZA125EAV,ST8000NM0055,8001563222016,0,82.0,99.0,100.0,100.0,81.0,100.0,100.0,100.0,100.0,67.0,100.0,100.0,33.0,82.0,100.0,100.0
2019-12-31,ZA125V76,ST8000NM0055,8001563222016,0,84.0,92.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,73.0,94.0,86.0,27.0,1.0,100.0,100.0
2019-12-31,ZA125VRL,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,94.0,91.0,100.0,100.0,100.0,73.0,97.0,93.0,27.0,83.0,100.0,100.0
2019-12-31,ZA125XGC,ST8000NM0055,8001563222016,0,84.0,86.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,79.0,97.0,85.0,21.0,1.0,100.0,100.0
2019-12-31,ZA1262JJ,ST8000NM0055,8001563222016,0,81.0,88.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,67.0,96.0,83.0,33.0,1.0,100.0,100.0
2019-12-31,ZA126KAN,ST8000NM0055,8001563222016,0,77.0,96.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,71.0,66.0,84.0,29.0,1.0,100.0,100.0
2019-12-31,ZA1274MC,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,93.0,73.0,100.0,100.0,100.0,67.0,96.0,86.0,33.0,83.0,100.0,100.0
2019-12-31,ZA1275N7,ST8000NM0055,8001563222016,0,83.0,94.0,100.0,100.0,93.0,73.0,100.0,100.0,100.0,63.0,92.0,85.0,37.0,83.0,100.0,100.0
2019-12-31,ZA1275QN,ST8000NM0055,8001563222016,0,83.0,84.0,100.0,100.0,89.0,75.0,100.0,100.0,100.0,66.0,97.0,89.0,34.0,1.0,100.0,100.0
2019-12-31,ZA127KAW,ST8000NM0055,8001563222016,0,83.0,99.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,64.0,100.0,100.0,36.0,83.0,100.0,100.0
2019-03-07,ZA127PG4,ST8000NM0055,8001563222016,0,83.0,93.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,51.0,99.0,100.0,49.0,83.0,100.0,100.0
2019-12-31,ZA128CCD,ST8000NM0055,8001563222016,0,79.0,95.0,100.0,100.0,94.0,73.0,100.0,100.0,100.0,65.0,94.0,88.0,35.0,79.0,100.0,100.0
2019-12-31,ZA128N6W,ST8000NM0055,8001563222016,0,82.0,87.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,66.0,73.0,85.0,34.0,1.0,100.0,100.0
2019-12-31,ZA128ZRM,ST8000NM0055,8001563222016,0,80.0,93.0,100.0,100.0,94.0,70.0,100.0,100.0,100.0,77.0,85.0,85.0,23.0,1.0,100.0,100.0
2019-12-31,ZA1294PS,ST8000NM0055,8001563222016,0,80.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,77.0,96.0,85.0,23.0,1.0,100.0,100.0
2019-12-31,ZA129DDS,ST8000NM0055,8001563222016,0,71.0,98.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,58.0,96.0,85.0,42.0,1.0,100.0,100.0
2019-12-31,ZA129DML,ST8000NM0055,8001563222016,0,79.0,94.0,100.0,100.0,93.0,73.0,100.0,100.0,100.0,77.0,97.0,85.0,23.0,79.0,100.0,100.0
2019-12-31,ZA129KP0,ST8000NM0055,8001563222016,0,82.0,87.0,100.0,100.0,90.0,75.0,100.0,100.0,100.0,78.0,96.0,88.0,22.0,1.0,100.0,100.0
2019-12-31,ZA129Z9S,ST8000NM0055,8001563222016,0,81.0,90.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,68.0,96.0,85.0,32.0,1.0,100.0,100.0
2019-12-31,ZA12A0MW,ST8000NM0055,8001563222016,0,80.0,94.0,100.0,100.0,91.0,76.0,100.0,100.0,100.0,75.0,92.0,88.0,25.0,80.0,100.0,100.0
2019-12-31,ZA12A8C9,ST8000NM0055,8001563222016,0,84.0,88.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,65.0,1.0,85.0,35.0,1.0,100.0,100.0
2019-12-31,ZA12ALAA,ST8000NM0055,8001563222016,0,75.0,88.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,63.0,96.0,84.0,37.0,1.0,100.0,100.0
2019-12-31,ZA12ASD0,ST8000NM0055,8001563222016,0,78.0,88.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,78.0,96.0,84.0,22.0,1.0,100.0,100.0
2019-12-31,ZA12ASN7,ST8000NM0055,8001563222016,0,79.0,88.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,65.0,96.0,85.0,35.0,1.0,100.0,100.0
2019-12-31,ZA12AT21,ST8000NM0055,8001563222016,0,84.0,88.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,66.0,83.0,87.0,34.0,1.0,100.0,100.0
2019-12-31,ZA12ATM4,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,78.0,95.0,86.0,22.0,1.0,100.0,100.0
2019-12-31,ZA12B4DF,ST8000NM0055,8001563222016,0,84.0,90.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,68.0,85.0,84.0,32.0,1.0,100.0,100.0
2019-12-31,ZA12BA0Y,ST8000NM0055,8001563222016,0,78.0,96.0,100.0,100.0,93.0,75.0,100.0,100.0,100.0,66.0,97.0,87.0,34.0,1.0,100.0,100.0
2019-12-31,ZA12BG8N,ST8000NM0055,8001563222016,0,83.0,95.0,100.0,100.0,84.0,84.0,100.0,100.0,100.0,62.0,83.0,90.0,38.0,83.0,100.0,100.0
2019-12-31,ZA12C991,ST8000NM0055,8001563222016,0,82.0,98.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,68.0,96.0,86.0,32.0,1.0,100.0,100.0
2019-12-31,ZA12CMHH,ST8000NM0055,8001563222016,0,80.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,64.0,84.0,84.0,36.0,1.0,100.0,100.0
2019-12-31,ZA12CNCE,ST8000NM0055,8001563222016,0,100.0,93.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,79.0,95.0,85.0,21.0,100.0,100.0,100.0
2019-12-31,ZA12CXNV,ST8000NM0055,8001563222016,0,80.0,95.0,100.0,100.0,87.0,97.0,100.0,100.0,100.0,69.0,98.0,100.0,31.0,80.0,100.0,100.0
2019-12-31,ZA12DHN6,ST8000NM0055,8001563222016,0,76.0,95.0,100.0,100.0,93.0,72.0,100.0,100.0,100.0,74.0,86.0,86.0,26.0,76.0,100.0,100.0
2019-12-31,ZA12DJQZ,ST8000NM0055,8001563222016,0,83.0,96.0,100.0,100.0,90.0,75.0,100.0,100.0,100.0,69.0,96.0,87.0,31.0,20.0,100.0,100.0
2019-12-31,ZA12DKWN,ST8000NM0055,8001563222016,0,83.0,84.0,100.0,100.0,93.0,75.0,100.0,100.0,100.0,70.0,87.0,87.0,30.0,1.0,100.0,100.0
2019-12-31,ZA12EB9H,ST8000NM0055,8001563222016,0,77.0,87.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,66.0,97.0,88.0,34.0,1.0,100.0,100.0
2019-12-31,ZA12EGK9,ST8000NM0055,8001563222016,0,82.0,86.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,69.0,96.0,84.0,31.0,1.0,100.0,100.0
2019-12-31,ZA12EK9F,ST8000NM0055,8001563222016,0,80.0,96.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,68.0,95.0,86.0,32.0,1.0,100.0,100.0
2019-12-31,ZA12F2Z8,ST8000NM0055,8001563222016,0,79.0,93.0,100.0,100.0,93.0,75.0,100.0,100.0,100.0,76.0,96.0,87.0,24.0,1.0,100.0,100.0
2019-12-31,ZA12F8L3,ST8000NM0055,8001563222016,0,72.0,99.0,100.0,100.0,87.0,81.0,100.0,100.0,100.0,71.0,93.0,85.0,29.0,72.0,100.0,100.0
2019-12-31,ZA12FPEA,ST8000NM0055,8001563222016,0,77.0,92.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,70.0,92.0,84.0,30.0,1.0,100.0,100.0
2019-12-31,ZA12FSKJ,ST8000NM0055,8001563222016,0,78.0,92.0,100.0,100.0,93.0,92.0,100.0,100.0,100.0,79.0,96.0,94.0,21.0,78.0,100.0,100.0
2019-12-31,ZA12FXET,ST8000NM0055,8001563222016,0,78.0,92.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,73.0,95.0,85.0,27.0,1.0,100.0,100.0
2019-12-31,ZA12G2F3,ST8000NM0055,8001563222016,0,82.0,96.0,100.0,100.0,91.0,94.0,100.0,100.0,100.0,60.0,97.0,100.0,40.0,82.0,100.0,100.0
2019-12-31,ZA12G9HL,ST8000NM0055,8001563222016,0,83.0,95.0,100.0,100.0,93.0,73.0,100.0,100.0,100.0,63.0,94.0,87.0,37.0,83.0,100.0,100.0
2019-12-31,ZA12GBTB,ST8000NM0055,8001563222016,0,82.0,86.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,71.0,96.0,85.0,29.0,1.0,100.0,100.0
2019-12-31,ZA12GCZ1,ST8000NM0055,8001563222016,0,83.0,94.0,100.0,100.0,94.0,73.0,100.0,100.0,100.0,64.0,93.0,89.0,36.0,83.0,100.0,100.0
2019-12-31,ZA12GFKA,ST8000NM0055,8001563222016,0,81.0,94.0,100.0,100.0,93.0,73.0,100.0,100.0,100.0,74.0,96.0,86.0,26.0,81.0,100.0,100.0
2019-12-31,ZA12GJ0G,ST8000NM0055,8001563222016,0,80.0,86.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,68.0,92.0,82.0,32.0,1.0,100.0,100.0
2019-12-31,ZA12GRSR,ST8000NM0055,8001563222016,0,80.0,94.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,68.0,96.0,85.0,32.0,1.0,100.0,100.0
2019-12-31,ZA12GSGP,ST8000NM0055,8001563222016,0,83.0,94.0,100.0,100.0,93.0,73.0,100.0,100.0,100.0,61.0,95.0,87.0,39.0,83.0,100.0,100.0
2019-12-31,ZA12GZGM,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,93.0,77.0,100.0,100.0,100.0,66.0,93.0,95.0,34.0,80.0,100.0,100.0
2019-12-31,ZA12H269,ST8000NM0055,8001563222016,0,80.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,67.0,93.0,85.0,33.0,1.0,100.0,100.0
2019-12-31,ZA12H68L,ST8000NM0055,8001563222016,0,84.0,95.0,100.0,100.0,94.0,73.0,100.0,100.0,100.0,74.0,88.0,87.0,26.0,84.0,100.0,100.0
2019-12-31,ZA12HB4F,ST8000NM0055,8001563222016,0,84.0,86.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,70.0,95.0,85.0,30.0,1.0,100.0,100.0
2019-12-31,ZA12HGNQ,ST8000NM0055,8001563222016,0,78.0,98.0,100.0,100.0,88.0,95.0,100.0,100.0,100.0,69.0,99.0,100.0,31.0,78.0,100.0,100.0
2019-12-31,ZA12HJT3,ST8000NM0055,8001563222016,0,81.0,97.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,69.0,97.0,86.0,31.0,1.0,100.0,100.0
2019-12-31,ZA12HK15,ST8000NM0055,8001563222016,0,83.0,94.0,100.0,100.0,93.0,73.0,100.0,100.0,100.0,58.0,92.0,86.0,42.0,83.0,100.0,100.0
2019-12-31,ZA12HQTV,ST8000NM0055,8001563222016,0,83.0,92.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,74.0,94.0,88.0,26.0,1.0,100.0,100.0
2019-12-31,ZA12HSZN,ST8000NM0055,8001563222016,0,81.0,91.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,68.0,93.0,85.0,32.0,1.0,100.0,100.0
2019-12-31,ZA12J29P,ST8000NM0055,8001563222016,0,100.0,95.0,100.0,100.0,93.0,73.0,100.0,100.0,100.0,69.0,91.0,86.0,31.0,100.0,100.0,100.0
2019-12-31,ZA12JMPL,ST8000NM0055,8001563222016,0,83.0,95.0,100.0,100.0,93.0,73.0,100.0,100.0,100.0,62.0,93.0,86.0,38.0,83.0,100.0,100.0
2019-12-31,ZA12JTGN,ST8000NM0055,8001563222016,0,72.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,65.0,79.0,85.0,35.0,1.0,100.0,100.0
2019-12-31,ZA12JY6Z,ST8000NM0055,8001563222016,0,78.0,94.0,100.0,100.0,93.0,73.0,100.0,100.0,100.0,69.0,63.0,84.0,31.0,78.0,100.0,100.0
2019-12-31,ZA12K7J0,ST8000NM0055,8001563222016,0,75.0,94.0,100.0,100.0,93.0,75.0,100.0,100.0,100.0,69.0,94.0,87.0,31.0,1.0,100.0,100.0
2019-12-31,ZA12K8JN,ST8000NM0055,8001563222016,0,83.0,95.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,66.0,82.0,86.0,34.0,83.0,100.0,100.0
2019-12-31,ZA12KJ09,ST8000NM0055,8001563222016,0,71.0,94.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,65.0,61.0,84.0,35.0,1.0,100.0,100.0
2019-12-31,ZA12KKTN,ST8000NM0055,8001563222016,0,83.0,99.0,100.0,100.0,93.0,75.0,100.0,100.0,100.0,65.0,97.0,87.0,35.0,1.0,100.0,100.0
2019-12-31,ZA12KMFM,ST8000NM0055,8001563222016,0,83.0,98.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,67.0,98.0,84.0,33.0,1.0,100.0,100.0
2019-12-31,ZA12KMMT,ST8000NM0055,8001563222016,0,83.0,88.0,100.0,100.0,93.0,73.0,100.0,100.0,100.0,73.0,95.0,85.0,27.0,83.0,100.0,100.0
2019-12-31,ZA12LZ9P,ST8000NM0055,8001563222016,0,82.0,97.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,69.0,98.0,86.0,31.0,1.0,100.0,100.0
2019-12-31,ZA12LZLL,ST8000NM0055,8001563222016,0,75.0,85.0,100.0,100.0,93.0,75.0,100.0,100.0,100.0,66.0,96.0,86.0,34.0,1.0,100.0,100.0
2019-12-31,ZA12M6TT,ST8000NM0055,8001563222016,0,83.0,90.0,100.0,100.0,90.0,75.0,100.0,100.0,100.0,73.0,92.0,86.0,27.0,1.0,100.0,100.0
2019-12-31,ZA12MAYB,ST8000NM0055,8001563222016,0,75.0,86.0,100.0,100.0,93.0,75.0,100.0,100.0,100.0,70.0,95.0,87.0,30.0,1.0,100.0,100.0
2019-12-31,ZA12MCDH,ST8000NM0055,8001563222016,0,83.0,91.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,64.0,82.0,86.0,36.0,1.0,100.0,100.0
2019-12-31,ZA12METM,ST8000NM0055,8001563222016,0,77.0,85.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,67.0,95.0,84.0,33.0,1.0,100.0,100.0
2019-12-31,ZA12MGK7,ST8000NM0055,8001563222016,0,78.0,92.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,65.0,96.0,85.0,35.0,1.0,100.0,100.0
2019-12-31,ZA12MMQD,ST8000NM0055,8001563222016,0,81.0,90.0,100.0,100.0,90.0,75.0,100.0,100.0,100.0,72.0,1.0,90.0,28.0,1.0,100.0,100.0
2019-12-31,ZA12MR7N,ST8000NM0055,8001563222016,0,75.0,88.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,58.0,89.0,85.0,42.0,1.0,100.0,100.0
2019-12-31,ZA12NRGN,ST8000NM0055,8001563222016,0,83.0,88.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,62.0,97.0,87.0,38.0,1.0,100.0,100.0
2019-12-31,ZA12P19J,ST8000NM0055,8001563222016,0,80.0,93.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,71.0,95.0,85.0,29.0,1.0,100.0,100.0
2019-12-31,ZA12P1T5,ST8000NM0055,8001563222016,0,71.0,92.0,100.0,100.0,93.0,75.0,100.0,100.0,100.0,66.0,75.0,86.0,34.0,1.0,100.0,100.0
2019-12-31,ZA12P8WC,ST8000NM0055,8001563222016,0,81.0,90.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,76.0,94.0,84.0,24.0,1.0,100.0,100.0
2019-12-31,ZA12PA6T,ST8000NM0055,8001563222016,0,100.0,86.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,69.0,92.0,85.0,31.0,100.0,100.0,100.0
2019-12-31,ZA12PB44,ST8000NM0055,8001563222016,0,76.0,92.0,100.0,100.0,93.0,75.0,100.0,100.0,100.0,69.0,78.0,87.0,31.0,1.0,100.0,100.0
2019-12-31,ZA12PFJN,ST8000NM0055,8001563222016,0,84.0,86.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,74.0,95.0,84.0,26.0,1.0,100.0,100.0
2019-12-31,ZA12PXP0,ST8000NM0055,8001563222016,0,80.0,92.0,100.0,100.0,93.0,75.0,100.0,100.0,100.0,70.0,97.0,87.0,30.0,1.0,100.0,100.0
2019-12-31,ZA12Q625,ST8000NM0055,8001563222016,0,82.0,92.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,69.0,96.0,85.0,31.0,1.0,100.0,100.0
2019-12-31,ZA12QH3A,ST8000NM0055,8001563222016,0,83.0,92.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,74.0,92.0,84.0,26.0,1.0,100.0,100.0
2019-12-31,ZA12QNYE,ST8000NM0055,8001563222016,0,83.0,85.0,100.0,100.0,93.0,75.0,100.0,100.0,100.0,77.0,62.0,86.0,23.0,1.0,100.0,100.0
2019-12-31,ZA12QQ86,ST8000NM0055,8001563222016,0,84.0,92.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,67.0,94.0,87.0,33.0,1.0,100.0,100.0
2019-12-31,ZA12R1XE,ST8000NM0055,8001563222016,0,83.0,92.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,78.0,94.0,87.0,22.0,1.0,100.0,100.0
2019-12-31,ZA12R5DG,ST8000NM0055,8001563222016,0,81.0,96.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,72.0,97.0,89.0,28.0,1.0,100.0,100.0
2019-12-31,ZA12RD7N,ST8000NM0055,8001563222016,0,83.0,86.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,69.0,96.0,85.0,31.0,1.0,100.0,100.0
2019-12-31,ZA12RLL8,ST8000NM0055,8001563222016,0,83.0,88.0,100.0,100.0,90.0,75.0,100.0,100.0,100.0,58.0,95.0,87.0,42.0,1.0,100.0,100.0
2019-12-31,ZA12RNY6,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,91.0,73.0,100.0,100.0,100.0,76.0,94.0,87.0,24.0,82.0,100.0,100.0
2019-12-31,ZA12RPLN,ST8000NM0055,8001563222016,0,75.0,90.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,79.0,97.0,84.0,21.0,1.0,100.0,100.0
2019-12-31,ZA12RQ6P,ST8000NM0055,8001563222016,0,79.0,88.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,76.0,93.0,85.0,24.0,1.0,100.0,100.0
2019-12-31,ZA12RSCH,ST8000NM0055,8001563222016,0,75.0,92.0,100.0,100.0,92.0,73.0,100.0,100.0,100.0,70.0,92.0,89.0,30.0,75.0,100.0,100.0
2019-12-31,ZA12RXD3,ST8000NM0055,8001563222016,0,74.0,88.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,75.0,93.0,87.0,25.0,1.0,100.0,100.0
2019-12-31,ZA12RXE2,ST8000NM0055,8001563222016,0,82.0,86.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,69.0,75.0,88.0,31.0,1.0,100.0,100.0
2019-12-31,ZA12RXFR,ST8000NM0055,8001563222016,0,83.0,86.0,100.0,100.0,90.0,75.0,100.0,100.0,100.0,78.0,95.0,86.0,22.0,1.0,100.0,100.0
2019-12-31,ZA12RXFV,ST8000NM0055,8001563222016,0,84.0,92.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,70.0,80.0,87.0,30.0,1.0,100.0,100.0
2019-12-31,ZA12RXLA,ST8000NM0055,8001563222016,0,83.0,88.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,64.0,95.0,85.0,36.0,1.0,100.0,100.0
2019-12-31,ZA12RXMT,ST8000NM0055,8001563222016,0,83.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,66.0,89.0,85.0,34.0,1.0,100.0,100.0
2019-12-31,ZA12RY44,ST8000NM0055,8001563222016,0,71.0,86.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,70.0,93.0,87.0,30.0,1.0,100.0,100.0
2019-12-31,ZA12RY9N,ST8000NM0055,8001563222016,0,79.0,92.0,100.0,100.0,94.0,70.0,100.0,100.0,100.0,77.0,90.0,83.0,23.0,1.0,100.0,100.0
2019-12-31,ZA12S6NA,ST8000NM0055,8001563222016,0,83.0,93.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,71.0,90.0,85.0,29.0,1.0,100.0,100.0
2019-12-31,ZA12S6NC,ST8000NM0055,8001563222016,0,83.0,92.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,68.0,96.0,87.0,32.0,1.0,100.0,100.0
2019-12-31,ZA12S6VS,ST8000NM0055,8001563222016,0,72.0,88.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,76.0,98.0,85.0,24.0,1.0,100.0,100.0
2019-12-31,ZA12SF3B,ST8000NM0055,8001563222016,0,83.0,98.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,59.0,95.0,85.0,41.0,1.0,100.0,100.0
2019-12-31,ZA12SGGL,ST8000NM0055,8001563222016,0,80.0,85.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,64.0,91.0,85.0,36.0,1.0,100.0,100.0
2019-12-31,ZA12SKY8,ST8000NM0055,8001563222016,0,82.0,97.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,69.0,98.0,86.0,31.0,1.0,100.0,100.0
2019-12-31,ZA12SL43,ST8000NM0055,8001563222016,0,75.0,96.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,69.0,98.0,86.0,31.0,1.0,100.0,100.0
2019-12-31,ZA12SPX1,ST8000NM0055,8001563222016,0,83.0,92.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,68.0,91.0,83.0,32.0,1.0,100.0,100.0
2019-12-31,ZA12SPXH,ST8000NM0055,8001563222016,0,82.0,88.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,59.0,89.0,84.0,41.0,1.0,100.0,100.0
2019-12-31,ZA12SPXJ,ST8000NM0055,8001563222016,0,80.0,99.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,68.0,76.0,83.0,32.0,1.0,100.0,100.0
2019-12-31,ZA12SQ12,ST8000NM0055,8001563222016,0,80.0,98.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,65.0,68.0,87.0,35.0,1.0,100.0,100.0
2019-12-31,ZA12SQ14,ST8000NM0055,8001563222016,0,78.0,96.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,66.0,95.0,85.0,34.0,1.0,100.0,100.0
2019-12-31,ZA12SQ32,ST8000NM0055,8001563222016,0,80.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,64.0,95.0,84.0,36.0,1.0,100.0,100.0
2019-12-31,ZA12SQ99,ST8000NM0055,8001563222016,0,81.0,88.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,70.0,96.0,89.0,30.0,1.0,100.0,100.0
2019-04-19,ZA12SQA5,ST8000NM0055,8001563222016,1,75.0,90.0,100.0,100.0,96.0,82.0,100.0,100.0,100.0,75.0,77.0,90.0,25.0,23.0,100.0,100.0
2019-12-31,ZA12SQN8,ST8000NM0055,8001563222016,0,80.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,66.0,95.0,84.0,34.0,1.0,100.0,100.0
2019-12-31,ZA12SQPG,ST8000NM0055,8001563222016,0,80.0,98.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,61.0,83.0,84.0,39.0,1.0,100.0,100.0
2019-12-31,ZA12SQPZ,ST8000NM0055,8001563222016,0,80.0,96.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,73.0,93.0,88.0,27.0,1.0,100.0,100.0
2019-12-31,ZA12SQQS,ST8000NM0055,8001563222016,0,82.0,86.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,70.0,1.0,84.0,30.0,1.0,100.0,100.0
2019-12-31,ZA12SW37,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,65.0,84.0,88.0,35.0,1.0,100.0,100.0
2019-12-31,ZA12SW6A,ST8000NM0055,8001563222016,0,74.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,67.0,94.0,86.0,33.0,1.0,100.0,100.0
2019-12-31,ZA12SW7M,ST8000NM0055,8001563222016,0,100.0,90.0,100.0,100.0,90.0,75.0,100.0,100.0,100.0,70.0,94.0,85.0,30.0,100.0,100.0,100.0
